ppm,kHz,-30,100,160
514.2040038,205.7535901,-60.87060547,102.9150391,43.22265625
514.013346,205.6773003,-87.94775391,53.86230469,93.0078125
513.8226883,205.6010105,-37.40112305,-0.473876953,93.9765625
513.6320305,205.5247207,23.2199707,-20.31567383,59.25
513.4413727,205.4484309,-19.32275391,-10.76708984,56.12109375
513.250715,205.3721411,-116.6574707,21.18041992,103.8164063
513.0600572,205.2958513,-109.9577637,85.43798828,136.671875
512.8693994,205.2195615,22.55664063,154.3117676,85.85546875
512.6787417,205.1432717,121.0073242,152.9279785,-26.984375
512.4880839,205.0669819,76.18457031,55.44970703,-101.6601563
512.2974261,204.9906921,-30.70825195,-55.37744141,-65.4765625
512.1067684,204.9144023,-78.33276367,-83.55761719,44.6484375
511.9161106,204.8381125,-71.04174805,-43.47949219,117.6640625
511.7254528,204.7618227,-67.83569336,-25.39379883,89.171875
511.534795,204.6855329,-50.97583008,-56.19165039,13.7109375
511.3441373,204.6092431,17.49951172,-68.42382813,-3.12109375
511.1534795,204.5329533,78.35571289,-17.58862305,60.66796875
510.9628217,204.4566635,44.953125,40.44335938,112.2695313
510.772164,204.3803737,-43.32397461,32.33056641,65.57421875
510.5815062,204.3040839,-66.64819336,-17.21606445,-40.4453125
510.3908484,204.2277941,-15.19604492,-15.61816406,-89.1953125
510.2001907,204.1515043,-2.718994141,59.35473633,-38.7890625
510.0095329,204.0752145,-69.23779297,115.1818848,28.4375
509.8188751,203.9989247,-102.4155273,69.24804688,21.0703125
509.6282173,203.9226349,-19.31933594,-27.38989258,-48.1484375
509.4375596,203.8463451,82.70043945,-51.69799805,-97.58984375
509.2469018,203.7700553,54.59960938,18.90380859,-86.37890625
509.056244,203.6937655,-91.35522461,73.5715332,-42.359375
508.8655863,203.6174757,-201.7333984,36.41723633,-4.578125
508.6749285,203.5411859,-184.4716797,-10.5065918,9.4453125
508.4842707,203.4648961,-92.82324219,48.5012207,-9.89453125
508.293613,203.3886063,-13.88696289,165.7060547,-53.55078125
508.1029552,203.3123165,30.16821289,174.7651367,-69.015625
507.9122974,203.2360267,45.90380859,35.7890625,-8.81640625
507.7216397,203.1597369,17.41088867,-89.09106445,81.28125
507.5309819,203.0834471,-52.45092773,-60.88110352,90.33203125
507.3403241,203.0071573,-97.58813477,43.72753906,-4.1875
507.1496663,202.9308675,-51.65600586,62.35766602,-76.48828125
506.9590086,202.8545777,54.82763672,-9.150878906,-9.22265625
506.7683508,202.7782879,114.9157715,-33.52587891,140.0898438
506.577693,202.7019981,74.50415039,39.83569336,211.6523438
506.3870353,202.6257083,-0.533935547,106.973877,152.4648438
506.1963775,202.5494185,-14.86450195,88.43310547,57.62109375
506.0057197,202.4731287,28.23999023,43.9206543,10.53515625
505.815062,202.3968389,39.70629883,46.90380859,-9.5859375
505.6244042,202.3205491,-16.35205078,52.35205078,-34.5390625
505.4337464,202.2442593,-59.71044922,-15.56494141,-30.55859375
505.2430887,202.1679695,-11.00439453,-112.4587402,20.0859375
505.0524309,202.0916797,77.53295898,-121.3842773,49.5078125
504.8617731,202.0153899,84.28735352,-29.29931641,6.0625
504.6711153,201.9391001,-4.536621094,46.43432617,-37.94921875
504.4804576,201.8628103,-71.51147461,21.67382813,14.01953125
504.2897998,201.7865205,-42.9050293,-45.44165039,115.1875
504.099142,201.7102307,5.823242188,-46.87231445,126.5
503.9084843,201.6339409,-21.76147461,26.47143555,25.46484375
503.7178265,201.5576511,-88.00097656,79.45898438,-59.33984375
503.5271687,201.4813613,-86.04882813,40.90112305,-43.11328125
503.336511,201.4050715,-12.08496094,-46.4140625,6.921875
503.1458532,201.3287817,34.15966797,-80.59423828,8.15625
502.9551954,201.2524919,6.891113281,-28.20361328,-7.578125
502.7645377,201.1762021,-32.35546875,36.29785156,15.1953125
502.5738799,201.0999123,-28.38110352,35.92895508,30.96875
502.3832221,201.0236225,-2.028808594,3.536132813,-25.27734375
502.1925643,200.9473327,18.76098633,33.3762207,-94.484375
502.0019066,200.8710429,46.06811523,127.9367676,-64.3203125
501.8112488,200.7947531,72.70068359,174.5224609,42.0546875
501.620591,200.7184633,52.74145508,109.9902344,85.5859375
501.4299333,200.6421735,-9.727050781,26.59448242,27.375
501.2392755,200.5658837,-35.55151367,36.30859375,-14.30859375
501.0486177,200.4895939,6.944091797,93.58764648,32.19921875
500.85796,200.4133041,38.21533203,65.82128906,67.2734375
500.6673022,200.3370143,0.129150391,-48.18603516,-7.76171875
500.4766444,200.2607245,-35.12792969,-103.1271973,-102.1484375
500.2859867,200.1844347,8.822753906,-29.12231445,-55.60546875
500.0953289,200.1081449,56.97436523,59.44458008,108.0507813
499.9046711,200.0318551,-8.108642578,36.52319336,196.1054688
499.7140133,199.9555653,-131.4543457,-60.49121094,115.8203125
499.5233556,199.8792755,-143.4924316,-112.7333984,-9.0390625
499.3326978,199.8029857,-25.87719727,-94.29736328,-30.99609375
499.14204,199.7266959,51.14428711,-63.66674805,30.65234375
498.9513823,199.6504061,-7.255859375,-39.46899414,66.84375
498.7607245,199.5741163,-84.61352539,2.112060547,53.2734375
498.5700667,199.4978265,-56.25341797,37.03955078,43.421875
498.379409,199.4215367,23.50170898,16.73022461,41.51171875
498.1887512,199.3452469,49.02905273,-24.4465332,2.66015625
497.9980934,199.2689571,48.66455078,1.863525391,-49.96875
497.8074357,199.1926673,95.46948242,87.72631836,-26.421875
497.6167779,199.1163775,128.2092285,119.1281738,81.01171875
497.4261201,199.0400877,36.64794922,52.79125977,152.96875
497.2354623,198.9637979,-119.8269043,-4.663574219,109.8710938
497.0448046,198.8875081,-160.0354004,41.04345703,41.3046875
496.8541468,198.8112183,-50.23681641,122.4746094,76.03515625
496.663489,198.7349285,42.33007813,115.0429688,174.6640625
496.4728313,198.6586387,1.364501953,28.79345703,169.9296875
496.2821735,198.5823489,-86.23779297,-11.1652832,11.5234375
496.0915157,198.5060591,-94.85668945,48.12988281,-146.984375
495.900858,198.4297693,-40.31176758,122.5229492,-151.9921875
495.7102002,198.3534795,-2.702636719,121.532959,-46.46484375
495.5195424,198.2771897,19.01196289,59.45556641,13.91796875
495.3288847,198.2008999,60.33422852,7.036376953,-23.546875
495.1382269,198.1246101,79.41552734,-5.523681641,-75.21484375
494.9475691,198.0483203,18.28393555,0.606201172,-75
494.7569113,197.9720305,-70.82861328,-0.070800781,-55.03125
494.5662536,197.8957407,-85.08300781,-14.51635742,-58.8515625
494.3755958,197.8194509,-35.17260742,-34.05151367,-66.6328125
494.184938,197.7431611,-28.48803711,-37.80517578,-49.69140625
493.9942803,197.6668713,-89.64868164,-10.95483398,-32.1171875
493.8036225,197.5905815,-120.0197754,27.12890625,-44.265625
493.6129647,197.5142917,-63.13867188,35.22924805,-61.703125
493.422307,197.4380019,3.997802734,4.993652344,-44.9453125
493.2316492,197.3617121,1.524902344,-20.7199707,-6.4296875
493.0409914,197.2854223,-26.37646484,-2.98828125,15.51953125
492.8503337,197.2091325,3.907714844,41.42700195,22.03125
492.6596759,197.1328427,69.47851563,66.9921875,37.53515625
492.4690181,197.0565529,75.39428711,61.35400391,51.25390625
492.2783603,196.9802631,6.868896484,51.70068359,36.375
492.0877026,196.9039733,-46.40307617,54.97583008,13.05078125
491.8970448,196.8276835,-23.85839844,50.66357422,24.5703125
491.706387,196.7513937,25.31616211,13.40380859,54.59375
491.5157293,196.6751039,25.01245117,-42.52172852,41.62890625
491.3250715,196.5988141,-18.78076172,-67.64770508,-13.046875
491.1344137,196.5225243,-36.07958984,-30.15136719,-27.70703125
490.943756,196.4462345,6.506103516,42.23486328,40.51953125
490.7530982,196.3699447,68.14770508,84.99707031,128.0859375
490.5624404,196.2936549,94.23388672,66.60498047,158.2226563
490.3717827,196.2173651,78.22265625,23.7265625,137.7890625
490.1811249,196.1410753,49.13085938,14.25512695,108.0117188
489.9904671,196.0647855,22.45288086,46.02661133,60.21875
489.7998093,195.9884957,-8.444580078,72.5871582,-24.2421875
489.6091516,195.9122059,-39.61767578,54.81347656,-93.73046875
489.4184938,195.8359161,-48.85449219,4.344970703,-75.8359375
489.227836,195.7596263,-32.72924805,-33.60766602,8.765625
489.0371783,195.6833365,-23.5715332,-21.11962891,66.6328125
488.8465205,195.6070467,-45.17163086,43.04272461,64.046875
488.6558627,195.5307569,-71.18554688,109.701416,56.83203125
488.465205,195.4544671,-58.66235352,105.0617676,78.58984375
488.2745472,195.3781773,-10.64135742,10.04223633,86.01171875
488.0838894,195.3018875,29.13134766,-89.53295898,47.5625
487.8932316,195.2255977,35.77075195,-83.49121094,8.859375
487.7025739,195.1493079,19.17431641,23.26733398,18.765625
487.5119161,195.0730181,-12.45141602,110.1213379,49.92578125
487.3212583,194.9967283,-55.3515625,98.9050293,49.9453125
487.1306006,194.9204385,-75.40405273,42.59716797,26.578125
486.9399428,194.8441487,-32.35498047,15.02172852,21.69140625
486.749285,194.7678589,41.95800781,-8.161621094,33.41796875
486.5586273,194.6915691,55.22998047,-77.06591797,25.19921875
486.3679695,194.6152793,-16.87426758,-139.7912598,-7.57421875
486.1773117,194.5389895,-77.70263672,-103.416748,-35.1171875
485.986654,194.4626997,-43.20068359,1.405029297,-43.21484375
485.7959962,194.3864099,30.14306641,43.11791992,-37.25390625
485.6053384,194.3101201,32.74145508,-11.34985352,-13.55078125
485.4146806,194.2338303,-26.68066406,-43.48535156,23.44921875
485.2240229,194.1575405,-43.3449707,27.91259766,35.73046875
485.0333651,194.0812507,3.66015625,120.9450684,1.86328125
484.8427073,194.0049609,13.51245117,126.5339355,-26.51171875
484.6520496,193.9286711,-65.83374023,71.16918945,10.52734375
484.4613918,193.8523813,-139.6340332,48.08398438,72.24609375
484.270734,193.7760915,-104.607666,64.10424805,60.0625
484.0800763,193.6998017,-4.432861328,68.32641602,-24.30078125
483.8894185,193.6235119,35.51831055,76.36694336,-61.19921875
483.6987607,193.5472221,-20.69555664,134.6206055,11.85546875
483.508103,193.4709323,-97.07397461,188.4431152,101.8789063
483.3174452,193.3946425,-127.703125,129.6201172,98.6640625
483.1267874,193.3183527,-120.9836426,-14.39599609,30.3046875
482.9361296,193.2420629,-106.4042969,-79.14208984,-2.546875
482.7454719,193.1657731,-86.19702148,4.316162109,15.08203125
482.5548141,193.0894833,-54.00292969,102.8769531,21.27734375
482.3641563,193.0131935,-17.14916992,79.25,8.16015625
482.1734986,192.9369037,12.30175781,-17.4387207,33.2265625
481.9828408,192.8606139,24.35351563,-59.97558594,102.4648438
481.792183,192.7843241,13.75195313,-48.95019531,143.375
481.6015253,192.7080343,-2.892089844,-76.00561523,114.75
481.4108675,192.6317445,4.875488281,-132.2441406,59.2109375
481.2202097,192.5554547,26.27758789,-106.1452637,21.09765625
481.029552,192.4791649,-0.337158203,19.33789063,-9.265625
480.8388942,192.4028751,-90.92041016,104.3217773,-37.32421875
480.6482364,192.3265853,-151.9165039,39.77905273,-30.07421875
480.4575786,192.2502955,-94.73120117,-100.7631836,11.59375
480.2669209,192.1740057,14.19116211,-166.921875,18.86328125
480.0762631,192.0977159,24.6809082,-121.5915527,-42.765625
479.8856053,192.0214261,-76.69287109,-49.43432617,-96.84375
479.6949476,191.9451363,-139.1101074,-16.6496582,-57.00390625
479.5042898,191.8688465,-73.60864258,-3.990722656,39.69921875
479.313632,191.7925567,19.10913086,25.86645508,83.84375
479.1229743,191.7162669,19.92211914,61.28295898,49.9453125
478.9323165,191.6399771,-24.21020508,63.56835938,13.84375
478.7416587,191.5636873,1.065429688,21.70141602,24.890625
478.551001,191.4873975,79.44921875,-34.97143555,51.2890625
478.3603432,191.4111077,102.206543,-66.16455078,61.6875
478.1696854,191.3348179,57.06274414,-56.65332031,75.109375
477.9790276,191.2585281,32.18847656,-31.91113281,101.7421875
477.7883699,191.1822383,44.82055664,-35.80102539,108.6171875
477.5977121,191.1059485,15.58081055,-81.015625,82.34375
477.4070543,191.0296587,-65.59619141,-125.5895996,62.97265625
477.2163966,190.9533689,-94.1496582,-114.5812988,73.23828125
477.0257388,190.8770791,-26.85229492,-47.05615234,72.92578125
476.835081,190.8007893,28.9543457,12.57128906,33.52734375
476.6444233,190.7244995,-13.04980469,0.444091797,3.640625
476.4537655,190.6482097,-69.88818359,-70.94726563,36.73046875
476.2631077,190.5719199,-24.23193359,-112.3557129,96.50390625
476.07245,190.4956301,77.64257813,-46.76879883,105.3320313
475.8817922,190.4193403,95.99072266,97.13134766,57.5234375
475.6911344,190.3430505,17.734375,199.3588867,9.40234375
475.5004766,190.2667607,-34.24145508,175.6254883,-22.65625
475.3098189,190.1904709,-2.618896484,72.42358398,-69.39453125
475.1191611,190.1141811,29.00390625,2.223876953,-117.3203125
474.9285033,190.0378913,-10.33911133,-0.216552734,-101.8164063
474.7378456,189.9616015,-65.96728516,0.263671875,-15.01953125
474.5471878,189.8853117,-52.70361328,-35.67285156,60.4921875
474.35653,189.8090219,20.4597168,-51.80419922,65.71875
474.1658723,189.7327321,79.81396484,3.247314453,43.859375
473.9752145,189.6564423,82.1237793,71.27905273,56.3046875
473.7845567,189.5801525,30.86987305,59.07983398,83.609375
473.593899,189.5038627,-49.51391602,-17.35131836,75.0078125
473.4032412,189.4275729,-108.2937012,-53.50292969,45.9375
473.2125834,189.3512831,-89.24194336,-13.87524414,46.1484375
473.0219256,189.2749933,-8.072265625,24.09301758,59.8125
472.8312679,189.1987035,39.88330078,1.989013672,24.73046875
472.6406101,189.1224137,3.987304688,-33.22753906,-53.578125
472.4499523,189.0461239,-41.91064453,-19.42407227,-91.58984375
472.2592946,188.9698341,-12.54760742,20.74560547,-48.84765625
472.0686368,188.8935443,47.53540039,35.67089844,15.1171875
471.877979,188.8172545,31.41821289,43.11889648,37.54296875
471.6873213,188.7409647,-50.92675781,91.72802734,40.93359375
471.4966635,188.6646749,-75.14331055,156.1972656,75.8125
471.3060057,188.5883851,6.899414063,157.6687012,123.9140625
471.115348,188.5120953,89.13232422,85.13745117,121.9257813
470.9246902,188.4358055,65.98754883,18.1706543,61.078125
470.7340324,188.3595157,-25.40356445,12.17163086,3.9453125
470.5433746,188.2832259,-78.61108398,25.90283203,1.546875
470.3527169,188.2069361,-64.4230957,-7.276123047,39.25390625
470.1620591,188.1306463,-33.78198242,-84.4140625,74.22265625
469.9714013,188.0543565,-23.83447266,-143.4025879,89.89453125
469.7807436,187.9780667,-34.15844727,-136.5341797,94.00390625
469.5900858,187.9017769,-63.4230957,-65.04589844,85.5234375
469.399428,187.8254871,-98.53125,34.2980957,51.1015625
469.2087703,187.7491973,-91.6809082,111.3569336,-4.09765625
469.0181125,187.6729075,-20.26098633,132.0783691,-39.9609375
468.8274547,187.5966177,49.34130859,108.8188477,-17.11328125
468.6367969,187.5203279,36.14990234,86.05981445,44.3046875
468.4461392,187.4440381,-28.52978516,83.67553711,65.51953125
468.2554814,187.3677483,-38.40917969,79.02294922,-0.234375
468.0648236,187.2914585,20.4206543,58.31274414,-90.4375
467.8741659,187.2151687,43.78271484,48.58227539,-95.6328125
467.6835081,187.1388789,-16.61474609,68.95654297,-5.33203125
467.4928503,187.0625891,-63.94580078,84.84643555,67.19921875
467.3021926,186.9862993,-14.86547852,56.04223633,34.69140625
467.1115348,186.9100095,48.55908203,8.896484375,-50.41015625
466.920877,186.8337197,0.160400391,8.100341797,-84.90625
466.7302193,186.7574299,-116.1574707,62.63696289,-61.078125
466.5395615,186.6811401,-133.2822266,112.5302734,-44.734375
466.3489037,186.6048503,-12.19897461,116.7070313,-48.71875
466.1582459,186.5285605,95.19604492,103.184082,-32.3828125
465.9675882,186.4522707,70.62646484,108.1867676,-12.1171875
465.7769304,186.3759809,-11.79858398,107.6738281,-52.3828125
465.5862726,186.2996911,-25.91333008,51.1171875,-128.5429688
465.3956149,186.2234013,15.0144043,-53.34741211,-123.7265625
465.2049571,186.1471115,18.1809082,-128.21875,-13.8046875
465.0142993,186.0708217,-9.401611328,-108.7229004,66.8515625
464.8236416,185.9945319,20.54833984,-15.20776367,27.84375
464.6329838,185.9182421,100.8620605,67.38061523,-26.35546875
464.442326,185.8419523,112.2727051,74.69335938,27.94140625
464.2516683,185.7656625,13.24707031,18.04272461,107.2851563
464.0610105,185.6893727,-75.63696289,-44.48950195,42.5625
463.8703527,185.6130829,-42.77172852,-76.91796875,-126.2421875
463.6796949,185.5367931,53.43774414,-87.52978516,-179.0703125
463.4890372,185.4605033,82.84960938,-88.39404297,-49.203125
463.2983794,185.3842135,35.96484375,-67.01269531,75.734375
463.1077216,185.3079237,10.80322266,-16.13378906,52.84765625
462.9170639,185.2316339,39.3046875,39.19042969,-7.05859375
462.7264061,185.1553441,43.8684082,77.08959961,48.44140625
462.5357483,185.0790543,-20.19970703,116.5576172,153.4296875
462.3450906,185.0027645,-82.74121094,176.7739258,146.2070313
462.1544328,184.9264747,-66.15234375,220.9858398,41.42578125
461.963775,184.8501849,1.33984375,200.9807129,-15.1484375
461.7731173,184.7738951,41.39404297,146.6713867,-2.46484375
461.5824595,184.6976053,41.72387695,135.1125488,-28.265625
461.3918017,184.6213155,46.35913086,162.144043,-93.8203125
461.2011439,184.5450257,60.94921875,134.7873535,-70.95703125
461.0104862,184.4687359,44.43847656,28.19189453,45.73046875
460.8198284,184.3924461,-8.211425781,-45.77099609,73.09765625
460.6291706,184.3161563,-44.39111328,-1.718505859,-74.59765625
460.4385129,184.2398665,-32.02441406,71.51318359,-212.046875
460.2478551,184.1635767,-3.935546875,38.33081055,-140.3398438
460.0571973,184.0872869,3.048583984,-64.27978516,53.80859375
459.8665396,184.0109971,6.862548828,-76.03320313,127.9921875
459.6758818,183.9347073,38.43945313,31.10058594,29.3203125
459.485224,183.8584175,73.66967773,101.3410645,-73.734375
459.2945663,183.7821277,57.49731445,37.54638672,-67.56640625
459.1039085,183.7058379,-12.92529297,-50.78735352,-15.90625
458.9132507,183.6295481,-74.984375,-27.57202148,5.25390625
458.7225929,183.5532583,-78.25244141,61.37036133,23
458.5319352,183.4769685,-40.11157227,81.4296875,61.98046875
458.3412774,183.4006787,-8.026611328,29.84619141,64.22265625
458.1506196,183.3243889,5.141845703,20.30810547,-3.73046875
457.9599619,183.2480991,20.70458984,82.3503418,-65.5078125
457.7693041,183.1718093,42.36254883,121.6264648,-40.55859375
457.5786463,183.0955195,37.70922852,87.97241211,42.0390625
457.3879886,183.0192297,-17.88256836,51.22192383,110.7304688
457.1973308,182.9429399,-95.77734375,70.82446289,157.1875
457.006673,182.8666501,-130.901123,102.279541,191.296875
456.8160153,182.7903603,-86.90039063,92.95092773,162.5703125
